InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en
76550	Sahurs	1 270	/wiki/Sahurs	France,	Normandie,	Seine-Maritime,	Rouen,	Canteleu,	Métropole Rouen Normandie,	76113,	76550,	,1 270 hab. (2014),	113 hab./km2,	49° 21′ 34″ , 0° 56′ 39″ ,	Min. 2 m – Max. 101 m,	11,23 km2,		Саюр	Sahurs	Sahurs	Sahurs	Sahurs	Sahurs	Sahurs	Sahurs			Sahurs		Sahurs		Sahurs	Sahurs					https://uk.wikipedia.org/wiki/Саюр	https://en.wikipedia.org/wiki/Sahurs	https://de.wikipedia.org/wiki/Sahurs	https://pl.wikipedia.org/wiki/Sahurs	https://es.wikipedia.org/wiki/Sahurs	https://pt.wikipedia.org/wiki/Sahurs	https://it.wikipedia.org/wiki/Sahurs	https://nl.wikipedia.org/wiki/Sahurs			https://sv.wikipedia.org/wiki/Sahurs		https://ro.wikipedia.org/wiki/Sahurs		https://hu.wikipedia.org/wiki/Sahurs	https://sk.wikipedia.org/wiki/Sahurs				49.388425	0.9768059	49.3511379	0.9172411	49.358586	0.943194	ChIJkQ7epw3i4EcRgHK2T0gUDAQ	None	Sahurs	Sahurs	locality,political	Normandie	Normandie	administrative_area_level_1,political	Seine-Maritime	Seine-Maritime	administrative_area_level_2,political	France	FR	country,political	76113	76113	postal_code	76113 Sahurs, France	locality,political	49.3594444444,0.944166666667	Саюр	Саюр	Sahurs
76551	Sainneville	851	/wiki/Sainneville	France,	Normandie,	Seine-Maritime,	Le Havre,	Saint-Romain-de-Colbosc,	Saint-Romain-de-Colbosc,	76430,	76551,	,851 hab. (2014),	122 hab./km2,	49° 33′ 26″ , 0° 17′ 17″ ,	Min. 54 m – Max. 118 m,	6,97 km2,		Сенневіль	Sainneville	Sainneville	Sainneville	Sainneville	Sainneville	Sainneville	Sainneville			Sainneville		Sainneville		Sainneville	Sainneville					https://uk.wikipedia.org/wiki/Сенневіль	https://en.wikipedia.org/wiki/Sainneville	https://de.wikipedia.org/wiki/Sainneville	https://pl.wikipedia.org/wiki/Sainneville	https://es.wikipedia.org/wiki/Sainneville	https://pt.wikipedia.org/wiki/Sainneville	https://it.wikipedia.org/wiki/Sainneville	https://nl.wikipedia.org/wiki/Sainneville			https://sv.wikipedia.org/wiki/Sainneville		https://ro.wikipedia.org/wiki/Sainneville		https://hu.wikipedia.org/wiki/Sainneville	https://sk.wikipedia.org/wiki/Sainneville				49.569856	0.321236	49.535859	0.272319	49.556829	0.2868589	ChIJO7ycEKM54EcRW1Uz_iQMMkM	None	Sainneville	Sainneville	locality,political	Normandie	Normandie	administrative_area_level_1,political	Seine-Maritime	Seine-Maritime	administrative_area_level_2,political	France	FR	country,political				Sainneville, France	locality,political	49.5572222222,0.288055555556	Сенвиль	Сенневіль	Sainneville
76558	Saint-Aubin-Celloville	946	/wiki/Saint-Aubin-Celloville	France,	Normandie,	Seine-Maritime,	de Rouen,	Darnétal,	Métropole Rouen Normandie,	76520,	76558,	,946 hab. (2014),	141 hab./km2,	49° 21′ 53″ , 1° 09′ 36″ ,	Min. 30 m – Max. 157 m,	6,72 km2,		Сент-Обен-Селловіль	Saint-Aubin-Celloville	Saint-Aubin-Celloville	Saint-Aubin-Celloville	Saint-Aubin-Celloville	Saint-Aubin-Celloville	Saint-Aubin-Celloville	Saint-Aubin-Celloville			Saint-Aubin-Celloville		Saint-Aubin-Celloville		Saint-Aubin-Celloville	Saint-Aubin-Celloville					https://uk.wikipedia.org/wiki/Сент-Обен-Селловіль	https://en.wikipedia.org/wiki/Saint-Aubin-Celloville	https://de.wikipedia.org/wiki/Saint-Aubin-Celloville	https://pl.wikipedia.org/wiki/Saint-Aubin-Celloville	https://es.wikipedia.org/wiki/Saint-Aubin-Celloville	https://pt.wikipedia.org/wiki/Saint-Aubin-Celloville	https://it.wikipedia.org/wiki/Saint-Aubin-Celloville	https://nl.wikipedia.org/wiki/Saint-Aubin-Celloville			https://sv.wikipedia.org/wiki/Saint-Aubin-Celloville		https://ro.wikipedia.org/wiki/Saint-Aubin-Celloville		https://hu.wikipedia.org/wiki/Saint-Aubin-Celloville	https://sk.wikipedia.org/wiki/Saint-Aubin-Celloville				49.395887	1.1833519	49.350695	1.1386311	49.364178	1.1614009	ChIJkwkbo6XY4EcRT-9bspO1d2A	None	Saint-Aubin-Celloville	Saint-Aubin-Celloville	locality,political	Normandie	Normandie	administrative_area_level_1,political	Seine-Maritime	Seine-Maritime	administrative_area_level_2,political	France	FR	country,political	76520	76520	postal_code	76520 Saint-Aubin-Celloville, France	locality,political	49.3647222222,1.16	Сент-Обен-Селловиль	Сент-Обен-Селловіль	Saint-Aubin-Celloville
76559	Saint-Aubin-de-Crétot	578	/wiki/Saint-Aubin-de-Crétot	France,	Normandie,	Seine-Maritime,	Rouen,	Notre-Dame-de-Gravenchon,	Caux-Vallée de Seine,	76190,	76559,	,578 hab. (2014),	122 hab./km2,	49° 34′ 12″ , 0° 38′ 22″ ,	Min. 80 m – Max. 154 m,	4,73 km2,		Сент-Обен-де-Крето	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot			Saint-Aubin-de-Crétot		Saint-Aubin-de-Crétot		Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot					https://uk.wikipedia.org/wiki/Сент-Обен-де-Крето	https://en.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://de.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://pl.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://es.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://pt.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://it.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://nl.wikipedia.org/wiki/Saint-Aubin-de-Crétot			https://sv.wikipedia.org/wiki/Saint-Aubin-de-Crétot		https://ro.wikipedia.org/wiki/Saint-Aubin-de-Crétot		https://hu.wikipedia.org/wiki/Saint-Aubin-de-Crétot	https://sk.wikipedia.org/wiki/Saint-Aubin-de-Crétot				49.5828851	0.6604269	49.5587979	0.606717	49.567416	0.637524	ChIJZ06-mHZZ4EcR8HG2T0gUDAQ	None	Saint-Aubin-de-Crétot	Saint-Aubin-de-Crétot	locality,political	Normandie	Normandie	administrative_area_level_1,political	Seine-Maritime	Seine-Maritime	administrative_area_level_2,political	France	FR	country,political	76190	76190	postal_code	76190 Saint-Aubin-de-Crétot, France	locality,political	49.57,0.639444444444	Сент-Обен-де-Крето	Сент-Обен-де-Крето	Saint-Aubin-de-Crétot
27054	Bémécourt	517	/wiki/Bémécourt	France,	Normandie,	Eure,	Évreux,	Breteuil,	Communauté de communes Normandie Sud Eure,	27160,	27054,	,517 hab. (2014),	30 hab./km2,	48° 50′ 43″ , 0° 52′ 34″ ,	Min. 163 m – Max. 196 m,	17,11 km2,		Бемекур	Bémécourt	Bémécourt	Bémécourt	Bémécourt	Bémécourt	Bémécourt	Bémécourt			Bémécourt		Bémécourt		Bémécourt	Bémécourt		Bémécourt			https://uk.wikipedia.org/wiki/Бемекур	https://en.wikipedia.org/wiki/Bémécourt	https://de.wikipedia.org/wiki/Bémécourt	https://pl.wikipedia.org/wiki/Bémécourt	https://es.wikipedia.org/wiki/Bémécourt	https://pt.wikipedia.org/wiki/Bémécourt	https://it.wikipedia.org/wiki/Bémécourt	https://nl.wikipedia.org/wiki/Bémécourt			https://sv.wikipedia.org/wiki/Bémécourt		https://ro.wikipedia.org/wiki/Bémécourt		https://hu.wikipedia.org/wiki/Bémécourt	https://sk.wikipedia.org/wiki/Bémécourt		https://sh.wikipedia.org/wiki/Bémécourt		48.8697561	0.891901	48.8209591	0.8015409	48.844118	0.871945	ChIJB0CCTy9l4UcR7C4e7Swfv7I	None	Bémécourt	Bémécourt	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27160	27160	postal_code	27160 Bémécourt, France	locality,political	48.8452777778,0.876111111111	None	None	None
27284	Gisors	11 369	/wiki/Gisors	France,	Normandie,	Eure,	Les Andelys,	Gisors,(bureau centralisateur),	Communauté de communes du Vexin Normand,	27140,	27284,	,11 369 hab. (2014),	682 hab./km2,	49° 16′ 52″ , 1° 46′ 38″ ,	Min. 47 m – Max. 142 m,	16,67 km2,	Жизор (Эр)	Жизор	Gisors	Gisors	Gisors	Gisors	Gisors	Gisors	Gisors		Gisors	Gisors	Gisors	Gisors		Gisors	Gisors (obec)	Gisors	Gisors		https://ru.wikipedia.org/wiki/Жизор_	https://uk.wikipedia.org/wiki/Жизор	https://en.wikipedia.org/wiki/Gisors	https://de.wikipedia.org/wiki/Gisors	https://pl.wikipedia.org/wiki/Gisors	https://es.wikipedia.org/wiki/Gisors	https://pt.wikipedia.org/wiki/Gisors	https://it.wikipedia.org/wiki/Gisors	https://nl.wikipedia.org/wiki/Gisors		https://no.wikipedia.org/wiki/Gisors	https://sv.wikipedia.org/wiki/Gisors	https://cs.wikipedia.org/wiki/Gisors	https://ro.wikipedia.org/wiki/Gisors		https://hu.wikipedia.org/wiki/Gisors	https://sk.wikipedia.org/wiki/Gisors_	https://sl.wikipedia.org/wiki/Gisors	https://sh.wikipedia.org/wiki/Gisors		49.308337	1.8031109	49.2467819	1.7254399	49.279774	1.776579	ChIJ8XqGZqXg5kcRIxK5_vsnM2E	None	Gisors	Gisors	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27140	27140	postal_code	27140 Gisors, France	locality,political	49.2811111111,1.77722222222	Жизор	Жизор	Gisors
27285	Giverny	514	/wiki/Giverny	France,	Normandie,	Eure,	Les Andelys,	Vernon,	Seine Normandie Agglomération,	27620,	27285,	,514 hab. (2014),	80 hab./km2,	49° 04′ 37″ , 1° 31′ 48″ ,	Min. 10 m – Max. 139 m,	6,46 km2,	Живерни	Живерні	Giverny	Giverny	Giverny	Giverny	Giverny	Giverny	Giverny	Giverny		Giverny	Giverny	Giverny		Giverny	Giverny	Giverny	Giverny		https://ru.wikipedia.org/wiki/Живерни	https://uk.wikipedia.org/wiki/Живерні	https://en.wikipedia.org/wiki/Giverny	https://de.wikipedia.org/wiki/Giverny	https://pl.wikipedia.org/wiki/Giverny	https://es.wikipedia.org/wiki/Giverny	https://pt.wikipedia.org/wiki/Giverny	https://it.wikipedia.org/wiki/Giverny	https://nl.wikipedia.org/wiki/Giverny	https://da.wikipedia.org/wiki/Giverny		https://sv.wikipedia.org/wiki/Giverny	https://cs.wikipedia.org/wiki/Giverny	https://ro.wikipedia.org/wiki/Giverny		https://hu.wikipedia.org/wiki/Giverny	https://sk.wikipedia.org/wiki/Giverny	https://sl.wikipedia.org/wiki/Giverny	https://sh.wikipedia.org/wiki/Giverny		49.095344	1.5579209	49.067734	1.509095	49.081595	1.533504	ChIJgUDstOLI5kcRAKO7T0gUDAQ	None	Giverny	Giverny	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political				Giverny, France	locality,political	49.0769444444,1.53	Живерни	Живерні	Giverny
27286	Giverville	354	/wiki/Giverville	,Intercommunalité,Communauté de communes Lieuvin  d'Auge,	Normandie,	Eure,	Bernay,	Beuzeville,	Communauté de communes Lieuvin Pays d'Auge,	27560,	27286,	,354 hab. (2014),	58 hab./km2,	49° 11′ 48″ , 0° 34′ 12″ ,	Min. 157 m – Max. 176 m,	6,14 km2,		Живервіль	Giverville	Giverville	Giverville	Giverville	Giverville	Giverville	Giverville			Giverville		Giverville		Giverville	Giverville		Giverville			https://uk.wikipedia.org/wiki/Живервіль	https://en.wikipedia.org/wiki/Giverville	https://de.wikipedia.org/wiki/Giverville	https://pl.wikipedia.org/wiki/Giverville	https://es.wikipedia.org/wiki/Giverville	https://pt.wikipedia.org/wiki/Giverville	https://it.wikipedia.org/wiki/Giverville	https://nl.wikipedia.org/wiki/Giverville			https://sv.wikipedia.org/wiki/Giverville		https://ro.wikipedia.org/wiki/Giverville		https://hu.wikipedia.org/wiki/Giverville	https://sk.wikipedia.org/wiki/Giverville		https://sh.wikipedia.org/wiki/Giverville		49.1955409	0.5720036	49.1955286	0.5720026	49.1955409	0.5720026	EiUxNCBMZSBCb3VyZywgMjc1NjAgR2l2ZXJ2aWxsZSwgRnJhbmNl	SendCoordinates	Giverville	Giverville	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27560	27560	postal_code	14 Le Bourg, 27560 Giverville, France	street_address	49.1966666667,0.57	None	None	None
27287	Glisolles	818	/wiki/Glisolles	,Intercommunalité,Communauté de communes du  de Conches,	Normandie,	Eure,	Évreux,	Conches-en-Ouche,	Communauté de communes du Pays de Conches,	27190,	27287,	,818 hab. (2014),	75 hab./km2,	48° 59′ 03″ , 1° 01′ 17″ ,	Min. 83 m – Max. 158 m,	10,92 km2,		Глізоль	Glisolles	Glisolles	Glisolles	Glisolles	Glisolles	Glisolles	Glisolles			Glisolles		Glisolles		Glisolles	Glisolles		Glisolles			https://uk.wikipedia.org/wiki/Глізоль	https://en.wikipedia.org/wiki/Glisolles	https://de.wikipedia.org/wiki/Glisolles	https://pl.wikipedia.org/wiki/Glisolles	https://es.wikipedia.org/wiki/Glisolles	https://pt.wikipedia.org/wiki/Glisolles	https://it.wikipedia.org/wiki/Glisolles	https://nl.wikipedia.org/wiki/Glisolles			https://sv.wikipedia.org/wiki/Glisolles		https://ro.wikipedia.org/wiki/Glisolles		https://hu.wikipedia.org/wiki/Glisolles	https://sk.wikipedia.org/wiki/Glisolles		https://sh.wikipedia.org/wiki/Glisolles		None	None	None	None	48.9842857	1.0216575	ChIJI2ytUWhq4UcRKfephEcF2J0	SendCoordinates	Glisolles	Glisolles	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27190	27190	postal_code	7 Allée du Parc, 27190 Glisolles, France	street_address	48.9841666667,1.02138888889	None	None	None
27280	Gauciel	916	/wiki/Gauciel	France,	Normandie,	Eure,	d'Évreux,	Évreux-3,	Évreux Portes de Normandie,	27930,	27280,	,916 hab. (2014),	119 hab./km2,	49° 02′ 04″ , 1° 14′ 34″ ,	Min. 64 m – Max. 141 m,	7,72 km2,		Госьєль	Gauciel		Gauciel	Gauciel	Gauciel	Gauciel	Gauciel			Gauciel		Gauciel		Gauciel	Gauciel					https://uk.wikipedia.org/wiki/Госьєль	https://en.wikipedia.org/wiki/Gauciel		https://pl.wikipedia.org/wiki/Gauciel	https://es.wikipedia.org/wiki/Gauciel	https://pt.wikipedia.org/wiki/Gauciel	https://it.wikipedia.org/wiki/Gauciel	https://nl.wikipedia.org/wiki/Gauciel			https://sv.wikipedia.org/wiki/Gauciel		https://ro.wikipedia.org/wiki/Gauciel		https://hu.wikipedia.org/wiki/Gauciel	https://sk.wikipedia.org/wiki/Gauciel				49.053968	1.276	49.018461	1.222418	49.033991	1.242354	ChIJJen87Ng34UcRUKO7T0gUDAQ	None	Gauciel	Gauciel	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27930	27930	postal_code	27930 Gauciel, France	locality,political	49.0344444444,1.24277777778	Госьель	Госьєль	Gauciel
27281	Gaudreville-la-Rivière	222	/wiki/Gaudreville-la-Rivière	,Intercommunalité,Communauté de communes du  de Conches,	Normandie,	Eure,	Évreux,	Conches-en-Ouche,	Communauté de communes du Pays de Conches,	27190,	27281,	,222 hab. (2014),	33 hab./km2,	48° 58′ 06″ , 1° 01′ 51″ ,	Min. 87 m – Max. 153 m,	6,73 km2,		Годревіль-ла-Рив'єр	Gaudreville-la-Rivière	Gaudreville-la-Rivière	Gaudreville-la-Rivière	Gaudreville-la-Rivière	Gaudreville-la-Rivière	Gaudreville-la-Rivière	Gaudreville-la-Rivière			Gaudreville-la-Rivière		Gaudreville-la-Rivière		Gaudreville-la-Rivière	Gaudreville-la-Rivière					https://uk.wikipedia.org/wiki/Годревіль-ла-Рив'єр	https://en.wikipedia.org/wiki/Gaudreville-la-Rivière	https://de.wikipedia.org/wiki/Gaudreville-la-Rivière	https://pl.wikipedia.org/wiki/Gaudreville-la-Rivière	https://es.wikipedia.org/wiki/Gaudreville-la-Rivière	https://pt.wikipedia.org/wiki/Gaudreville-la-Rivière	https://it.wikipedia.org/wiki/Gaudreville-la-Rivière	https://nl.wikipedia.org/wiki/Gaudreville-la-Rivière			https://sv.wikipedia.org/wiki/Gaudreville-la-Rivière		https://ro.wikipedia.org/wiki/Gaudreville-la-Rivière		https://hu.wikipedia.org/wiki/Gaudreville-la-Rivière	https://sk.wikipedia.org/wiki/Gaudreville-la-Rivière				None	None	None	None	48.9676033	1.0306046	ChIJsQlqww9q4UcRROZtOEGPzIU	SendCoordinates	Gaudreville-la-Rivière	Gaudreville-la-Rivière	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27190	27190	postal_code	7 Route de la Mairie, 27190 Gaudreville-la-Rivière, France	street_address	48.9683333333,1.03083333333	None	None	None
27282	Gauville-la-Campagne	528	/wiki/Gauville-la-Campagne	France,	Normandie,	Eure,	Évreux,	Conches-en-Ouche,	Évreux Portes de Normandie,	27930,	27282,	,528 hab. (2014),	86 hab./km2,	49° 02′ 56″ , 1° 05′ 14″ ,	Min. 107 m – Max. 146 m,	6,15 km2,		Говіль-ла-Кампань	Gauville-la-Campagne		Gauville-la-Campagne	Gauville-la-Campagne	Gauville-la-Campagne	Gauville-la-Campagne	Gauville-la-Campagne			Gauville-la-Campagne		Gauville-la-Campagne		Gauville-la-Campagne	Gauville-la-Campagne					https://uk.wikipedia.org/wiki/Говіль-ла-Кампань	https://en.wikipedia.org/wiki/Gauville-la-Campagne		https://pl.wikipedia.org/wiki/Gauville-la-Campagne	https://es.wikipedia.org/wiki/Gauville-la-Campagne	https://pt.wikipedia.org/wiki/Gauville-la-Campagne	https://it.wikipedia.org/wiki/Gauville-la-Campagne	https://nl.wikipedia.org/wiki/Gauville-la-Campagne			https://sv.wikipedia.org/wiki/Gauville-la-Campagne		https://ro.wikipedia.org/wiki/Gauville-la-Campagne		https://hu.wikipedia.org/wiki/Gauville-la-Campagne	https://sk.wikipedia.org/wiki/Gauville-la-Campagne				49.062515	1.113906	49.0381581	1.056874	49.047188	1.086967	ChIJZ87gy50_4UcRMKO7T0gUDAQ	None	Gauville-la-Campagne	Gauville-la-Campagne	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27930	27930	postal_code	27930 Gauville-la-Campagne, France	locality,political	49.0488888889,1.08722222222	Говиль-ла-Кампань	Говіль-ла-Кампань	Gauville-la-Campagne
27288	Glos-sur-Risle	563	/wiki/Glos-sur-Risle	France,	Normandie,	Eure,	Bernay,	Pont-Audemer,	Communauté de communes de Pont-Audemer Val de Risle,	27290,	27288,	,563 hab. (2014),	77 hab./km2,	49° 16′ 14″ , 0° 40′ 54″ ,	Min. 31 m – Max. 135 m,	7,33 km2,		Гло-сюр-Риль	Glos-sur-Risle		Glos-sur-Risle	Glos-sur-Risle	Glos-sur-Risle	Glos-sur-Risle	Glos-sur-Risle			Glos-sur-Risle		Glos-sur-Risle		Glos-sur-Risle	Glos-sur-Risle		Glos-sur-Risle			https://uk.wikipedia.org/wiki/Гло-сюр-Риль	https://en.wikipedia.org/wiki/Glos-sur-Risle		https://pl.wikipedia.org/wiki/Glos-sur-Risle	https://es.wikipedia.org/wiki/Glos-sur-Risle	https://pt.wikipedia.org/wiki/Glos-sur-Risle	https://it.wikipedia.org/wiki/Glos-sur-Risle	https://nl.wikipedia.org/wiki/Glos-sur-Risle			https://sv.wikipedia.org/wiki/Glos-sur-Risle		https://ro.wikipedia.org/wiki/Glos-sur-Risle		https://hu.wikipedia.org/wiki/Glos-sur-Risle	https://sk.wikipedia.org/wiki/Glos-sur-Risle		https://sh.wikipedia.org/wiki/Glos-sur-Risle		49.2928289	0.7099269	49.2511511	0.659815	49.270005	0.681004	ChIJH6KJ4eip4UcRuid46mF8jao	None	Glos-sur-Risle	Glos-sur-Risle	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27290	27290	postal_code	27290 Glos-sur-Risle, France	locality,political	49.2705555556,0.681666666667	Гло-Сюр-Риль	Гло-сюр-Риль	Glos-sur-Risle
27289	La Goulafrière	167	/wiki/La_Goulafrière	France,	Normandie,	Eure,	Bernay,	Breteuil,	Communauté de communes Bernay Terres de Normandie,	27390,	27289,	,167 hab. (2014),	12 hab./km2,	48° 57′ 03″ , 0° 26′ 15″ ,	Min. 155 m – Max. 222 m,	14,38 km2,		Ла-Гулафрієр	La Goulafrière		La Goulafrière	La Goulafrière	La Goulafrière	La Goulafrière	La Goulafrière			La Goulafrière		La Goulafrière		La Goulafrière	La Goulafrière					https://uk.wikipedia.org/wiki/Ла-Гулафрієр	https://en.wikipedia.org/wiki/La_Goulafrière		https://pl.wikipedia.org/wiki/La_Goulafrière	https://es.wikipedia.org/wiki/La_Goulafrière	https://pt.wikipedia.org/wiki/La_Goulafrière	https://it.wikipedia.org/wiki/La_Goulafrière	https://nl.wikipedia.org/wiki/La_Goulafrière			https://sv.wikipedia.org/wiki/La_Goulafrière		https://ro.wikipedia.org/wiki/La_Goulafrière		https://hu.wikipedia.org/wiki/La_Goulafrière	https://sk.wikipedia.org/wiki/La_Goulafrière				48.9503731	0.437747	48.9503617	0.43774	48.9503617	0.437747	Ejs0MC00MSBMZXMgUHLDqXMgZHUgVHJlbWJsYWllLCAyNzM5MCBMYSBHb3VsYWZyacOocmUsIEZyYW5jZQ	SendCoordinates	La Goulafrière	La Goulafrière	locality,political	Normandie	Normandie	administrative_area_level_1,political	Eure	Eure	administrative_area_level_2,political	France	FR	country,political	27390	27390	postal_code	41 Les Prés du Tremblaie, 27390 La Goulafrière, France	street_address	48.9508333333,0.4375	None	None	None
61196	Le Gué-de-la-Chaîne	756	/wiki/Belforêt-en-Perche	France,	Normandie,	Orne,	Mortagne-au-Perche,	Ceton,	Communauté de communes des Collines du Perche normand,	61130,	61196,	,1 675 hab. (2014),	22 hab./km2,	48° 22′ 31″ , 0° 31′ 22″ ,	Min. 107 m – Max. 252 m,	74,53 km2,			Belforêt-en-Perche		Belforêt-en-Perche	Belforêt-en-Perche																	https://en.wikipedia.org/wiki/Belforêt-en-Perche		https://pl.wikipedia.org/wiki/Belforêt-en-Perche	https://es.wikipedia.org/wiki/Belforêt-en-Perche															None	None	None	None	48.3772368	0.5211829	ChIJz1KpyWxI4kcRY8ka2ppDssY	SendCoordinates	Le Gué-de-la-Chaîne	Le Gué-de-la-Chaîne	locality,political	Normandie	Normandie	administrative_area_level_1,political	Orne	Orne	administrative_area_level_2,political	France	FR	country,political	61130	61130	postal_code	10 Rue du Carrouge, 61130 Le Gué-de-la-Chaîne, France	street_address	48.3752777778,0.522777777778	None	None	None
61197	Guêprei	153	/wiki/Guêprei	France,	Normandie,	Orne,	Argentan,	Argentan-2,	Argentan Intercom,	61160,	61197,	,153 hab. (2014),	22 hab./km2,	48° 50′ 09″ , 0° 00′ 30″ ou,	Min. 73 m – Max. 169 m,	7,10 km2,		Гепре	Guêprei		Guêprei	Guêprei	Guêprei	Guêprei	Guêprei			Guêprei		Guêprei		Guêprei	Guêprei		Guêprei			https://uk.wikipedia.org/wiki/Гепре	https://en.wikipedia.org/wiki/Guêprei		https://pl.wikipedia.org/wiki/Guêprei	https://es.wikipedia.org/wiki/Guêprei	https://pt.wikipedia.org/wiki/Guêprei	https://it.wikipedia.org/wiki/Guêprei	https://nl.wikipedia.org/wiki/Guêprei			https://sv.wikipedia.org/wiki/Guêprei		https://ro.wikipedia.org/wiki/Guêprei		https://hu.wikipedia.org/wiki/Guêprei	https://sk.wikipedia.org/wiki/Guêprei		https://sh.wikipedia.org/wiki/Guêprei		48.851982	0.007967	48.820305	-0.0456071	48.836113	-0.007058	ChIJ92Tb9XQHCkgRkBi4T0gUDAQ	None	Guêprei	Guêprei	locality,political	Normandie	Normandie	administrative_area_level_1,political	Orne	Orne	administrative_area_level_2,political	France	FR	country,political	61160	61160	postal_code	61160 Guêprei, France	locality,political	48.8358333333,-0.00833333333333	Гепре	Гепре	Guêprei
61194	Goulet	417	/wiki/Goulet_(Orne)	France,	Normandie,	Orne,	Argentan,	Magny-le-Désert,	Argentan Intercom,	61150,	61194,	,417 hab. (2014),	45 hab./km2,	48° 43′ 58″ , 0° 05′ 34″ ou,	Min. 147 m – Max. 194 m,	9,30 km2,		Гуле (Орн)	Goulet, Orne	Goulet (Orne)	Goulet	Goulet	Goulet	Goulet	Goulet			Goulet, Orne		Goulet, Orne		Goulet (Orne)	Goulet		Goulet			https://uk.wikipedia.org/wiki/Гуле_	https://en.wikipedia.org/wiki/Goulet,_Orne	https://de.wikipedia.org/wiki/Goulet_	https://pl.wikipedia.org/wiki/Goulet	https://es.wikipedia.org/wiki/Goulet	https://pt.wikipedia.org/wiki/Goulet	https://it.wikipedia.org/wiki/Goulet	https://nl.wikipedia.org/wiki/Goulet			https://sv.wikipedia.org/wiki/Goulet,_Orne		https://ro.wikipedia.org/wiki/Goulet,_Orne		https://hu.wikipedia.org/wiki/Goulet_	https://sk.wikipedia.org/wiki/Goulet		https://sh.wikipedia.org/wiki/Goulet		48.749383	-0.059602	48.719291	-0.116534	48.733034	-0.093176	ChIJP5K-fhoCCkgR3WFmBNTtV8Q	None	Goulet	Goulet	locality,political	Normandie	Normandie	administrative_area_level_1,political	Orne	Orne	administrative_area_level_2,political	France	FR	country,political	61150	61150	postal_code	61150 Goulet, France	locality,political	48.7327777778,-0.0927777777778	Гуле	Гуле	Goulet
